CheminComplet,CheminLocal,CheminRelatif,DossierRacine,Bibliotheque,CheminCible,Nom,Extension,TailleOctets,DateCreation,DateModification,Cache,Systeme,LongueurChemin,LongueurCheminCible,Profondeur,Anomalies,HashSHA256
\\DEMO-SRV01\FileServer\06_Archives\2013\Dossier_Menuiserie_005.pdf,C:\DemoMigration\FileServer\06_Archives\2013\Dossier_Menuiserie_005.pdf,06_Archives\2013\Dossier_Menuiserie_005.pdf,06_Archives,Archives,/sites/MigrationFileServer/Archives/2013/Dossier_Menuiserie_005.pdf,Dossier_Menuiserie_005.pdf,.pdf,1625,2012-07-27T22:05:30,2013-03-24T22:05:30,False,False,67,67,2,,9C328FB4E3EF1D885A5FEEF75EC493BD4BD0C769BE06EBBD42DE594DAE7986CB
\\DEMO-SRV01\FileServer\06_Archives\2013\Dossier_Menuiserie_010.xlsx,C:\DemoMigration\FileServer\06_Archives\2013\Dossier_Menuiserie_010.xlsx,06_Archives\2013\Dossier_Menuiserie_010.xlsx,06_Archives,Archives,/sites/MigrationFileServer/Archives/2013/Dossier_Menuiserie_010.xlsx,Dossier_Menuiserie_010.xlsx,.xlsx,4916,2012-09-19T16:57:36,2013-10-17T16:57:36,False,False,68,68,2,,0979ED186C4D72C9BB621EACFABAEE68684B7CD536248F3B38ECC0AA0C14D1D2
\\DEMO-SRV01\FileServer\06_Archives\2013\Dossier_Pharmacie_001.txt,C:\DemoMigration\FileServer\06_Archives\2013\Dossier_Pharmacie_001.txt,06_Archives\2013\Dossier_Pharmacie_001.txt,06_Archives,Archives,/sites/MigrationFileServer/Archives/2013/Dossier_Pharmacie_001.txt,Dossier_Pharmacie_001.txt,.txt,31,2012-06-16T04:37:38,2013-05-22T04:37:38,False,False,66,66,2,,5179EA7C8F9121F029E83B0745E7D4B1E04D671DB3EDD1D9BD32018B1AB15B68
\\DEMO-SRV01\FileServer\06_Archives\2013\Dossier_Pharmacie_004.pdf,C:\DemoMigration\FileServer\06_Archives\2013\Dossier_Pharmacie_004.pdf,06_Archives\2013\Dossier_Pharmacie_004.pdf,06_Archives,Archives,/sites/MigrationFileServer/Archives/2013/Dossier_Pharmacie_004.pdf,Dossier_Pharmacie_004.pdf,.pdf,1624,2013-01-04T21:38:44,2013-08-01T21:38:44,False,False,66,66,2,,8C293ABB4BCAD7BBC900B4AF6DA95548B397CF09EC2ECA588982750812CA29CB
\\DEMO-SRV01\FileServer\06_Archives\2013\Dossier_Pharmacie_006.docx,C:\DemoMigration\FileServer\06_Archives\2013\Dossier_Pharmacie_006.docx,06_Archives\2013\Dossier_Pharmacie_006.docx,06_Archives,Archives,/sites/MigrationFileServer/Archives/2013/Dossier_Pharmacie_006.docx,Dossier_Pharmacie_006.docx,.docx,36709,2012-03-27T15:11:16,2013-04-27T15:11:16,False,False,67,67,2,,FEA39CD33DDB64836F78D9B640958BE786FDD01E2CEDDB793A004A817B3F6199
\\DEMO-SRV01\FileServer\06_Archives\2013\Dossier_Pharmacie_013.xlsx,C:\DemoMigration\FileServer\06_Archives\2013\Dossier_Pharmacie_013.xlsx,06_Archives\2013\Dossier_Pharmacie_013.xlsx,06_Archives,Archives,/sites/MigrationFileServer/Archives/2013/Dossier_Pharmacie_013.xlsx,Dossier_Pharmacie_013.xlsx,.xlsx,4916,2012-04-08T19:20:01,2013-05-03T19:20:01,False,False,67,67,2,,E66E8810E8FF2B0DBBE70743C450EB743A94799E7DD2EE5639500A7739D22AAF
\\DEMO-SRV01\FileServer\06_Archives\2013\Dossier_Pharmacie_018.txt,C:\DemoMigration\FileServer\06_Archives\2013\Dossier_Pharmacie_018.txt,06_Archives\2013\Dossier_Pharmacie_018.txt,06_Archives,Archives,/sites/MigrationFileServer/Archives/2013/Dossier_Pharmacie_018.txt,Dossier_Pharmacie_018.txt,.txt,31,2012-12-15T12:10:27,2013-05-12T12:10:27,False,False,66,66,2,,8BFC487CDA6C2CBBA50E53D4D775E76C4AFA9A44066628AE894AE84F13B1E0BB
\\DEMO-SRV01\FileServer\06_Archives\2013\Dossier_Pharmacie_025.pdf,C:\DemoMigration\FileServer\06_Archives\2013\Dossier_Pharmacie_025.pdf,06_Archives\2013\Dossier_Pharmacie_025.pdf,06_Archives,Archives,/sites/MigrationFileServer/Archives/2013/Dossier_Pharmacie_025.pdf,Dossier_Pharmacie_025.pdf,.pdf,1625,2012-12-30T03:34:52,2013-08-16T03:34:52,False,False,66,66,2,,8EC9EB8CAC73ED6F329BEAE9EB8DB60BE7C4EB97A066FEB5CEF9F0A703D19FE7
\\DEMO-SRV01\FileServer\06_Archives\2013\Dossier_Pharmacie_026.docx,C:\DemoMigration\FileServer\06_Archives\2013\Dossier_Pharmacie_026.docx,06_Archives\2013\Dossier_Pharmacie_026.docx,06_Archives,Archives,/sites/MigrationFileServer/Archives/2013/Dossier_Pharmacie_026.docx,Dossier_Pharmacie_026.docx,.docx,36708,2013-03-29T21:16:23,2013-09-18T21:16:23,False,False,67,67,2,,F4942E5AA3F2577269367417A44E28BA4105AD012D590BB741BDE6C52C3F5B08
\\DEMO-SRV01\FileServer\06_Archives\2013\Dossier_Transports_014.docx,C:\DemoMigration\FileServer\06_Archives\2013\Dossier_Transports_014.docx,06_Archives\2013\Dossier_Transports_014.docx,06_Archives,Archives,/sites/MigrationFileServer/Archives/2013/Dossier_Transports_014.docx,Dossier_Transports_014.docx,.docx,36708,2013-10-23T15:01:11,2013-11-02T15:01:11,False,False,68,68,2,,C091E58DF21872C4C1D8466F51B1D2C68204C08508D6626CACAA69751F51E680
\\DEMO-SRV01\FileServer\06_Archives\2013\Dossier_Transports_017.pdf,C:\DemoMigration\FileServer\06_Archives\2013\Dossier_Transports_017.pdf,06_Archives\2013\Dossier_Transports_017.pdf,06_Archives,Archives,/sites/MigrationFileServer/Archives/2013/Dossier_Transports_017.pdf,Dossier_Transports_017.pdf,.pdf,1625,2012-12-11T22:50:47,2013-05-21T22:50:47,False,False,67,67,2,,249EBF3D953B97294EE4A4F20CE1845F17181F1E1A1B88D1E13F7736BC8C53D8
\\DEMO-SRV01\FileServer\06_Archives\2013\Dossier_Transports_019.pdf,C:\DemoMigration\FileServer\06_Archives\2013\Dossier_Transports_019.pdf,06_Archives\2013\Dossier_Transports_019.pdf,06_Archives,Archives,/sites/MigrationFileServer/Archives/2013/Dossier_Transports_019.pdf,Dossier_Transports_019.pdf,.pdf,1625,2013-08-23T14:18:46,2013-11-08T14:18:46,False,False,67,67,2,,4D598469BFF1C9F5803DD88CDFD2DD9D3DC27414690FCA0CCE07471A2AB3FA20
\\DEMO-SRV01\FileServer\06_Archives\2013\Dossier_Transports_023.txt,C:\DemoMigration\FileServer\06_Archives\2013\Dossier_Transports_023.txt,06_Archives\2013\Dossier_Transports_023.txt,06_Archives,Archives,/sites/MigrationFileServer/Archives/2013/Dossier_Transports_023.txt,Dossier_Transports_023.txt,.txt,31,2013-04-09T11:23:15,2013-10-21T11:23:15,False,False,67,67,2,,CC72156F758FE0D8D38209FA11B7ABB1C24E200EC7D4A679C4D09EF9FA4F81A0
\\DEMO-SRV01\FileServer\06_Archives\2014\Dossier_Boulangeries_005.pdf,C:\DemoMigration\FileServer\06_Archives\2014\Dossier_Boulangeries_005.pdf,06_Archives\2014\Dossier_Boulangeries_005.pdf,06_Archives,Archives,/sites/MigrationFileServer/Archives/2014/Dossier_Boulangeries_005.pdf,Dossier_Boulangeries_005.pdf,.pdf,1624,2014-04-16T03:29:13,2014-07-10T03:29:13,False,False,69,69,2,,2C29ED9401A70DE320EDCE4EA4DF93B36A19A5CAEFA5A431FCFD9C755A830BEC
\\DEMO-SRV01\FileServer\06_Archives\2014\Dossier_Boulangeries_009.docx,C:\DemoMigration\FileServer\06_Archives\2014\Dossier_Boulangeries_009.docx,06_Archives\2014\Dossier_Boulangeries_009.docx,06_Archives,Archives,/sites/MigrationFileServer/Archives/2014/Dossier_Boulangeries_009.docx,Dossier_Boulangeries_009.docx,.docx,36709,2013-08-31T13:27:57,2014-04-28T13:27:57,False,False,70,70,2,,5F6F2C19699F46D05F6D0EDF160C6FEBF6716E05B461DBD9A14F1DFF2DFB456C
\\DEMO-SRV01\FileServer\06_Archives\2014\Dossier_Boulangeries_015.docx,C:\DemoMigration\FileServer\06_Archives\2014\Dossier_Boulangeries_015.docx,06_Archives\2014\Dossier_Boulangeries_015.docx,06_Archives,Archives,/sites/MigrationFileServer/Archives/2014/Dossier_Boulangeries_015.docx,Dossier_Boulangeries_015.docx,.docx,36708,2013-10-17T20:47:06,2014-11-11T20:47:06,False,False,70,70,2,,0ACE396E71A43916CC610AF56D5609F0639A623B799A00B02254EC5BA712D5A1
\\DEMO-SRV01\FileServer\06_Archives\2014\Dossier_Cabinet_010.txt,C:\DemoMigration\FileServer\06_Archives\2014\Dossier_Cabinet_010.txt,06_Archives\2014\Dossier_Cabinet_010.txt,06_Archives,Archives,/sites/MigrationFileServer/Archives/2014/Dossier_Cabinet_010.txt,Dossier_Cabinet_010.txt,.txt,31,2013-08-29T23:23:14,2014-01-14T23:23:14,False,False,64,64,2,,8C68FB78E4BF058ED762C070CD554298491C72D42C9A0672B1CB389457E92643
\\DEMO-SRV01\FileServer\06_Archives\2014\Dossier_Clinique_001.txt,C:\DemoMigration\FileServer\06_Archives\2014\Dossier_Clinique_001.txt,06_Archives\2014\Dossier_Clinique_001.txt,06_Archives,Archives,/sites/MigrationFileServer/Archives/2014/Dossier_Clinique_001.txt,Dossier_Clinique_001.txt,.txt,31,2013-03-08T02:19:56,2014-02-13T02:19:56,False,False,65,65,2,,9739D497AA8ABA3799C1EB3DCD605D729D4C791F416BF3CD8708DE75AFE28936
\\DEMO-SRV01\FileServer\06_Archives\2014\Dossier_Clinique_004.txt,C:\DemoMigration\FileServer\06_Archives\2014\Dossier_Clinique_004.txt,06_Archives\2014\Dossier_Clinique_004.txt,06_Archives,Archives,/sites/MigrationFileServer/Archives/2014/Dossier_Clinique_004.txt,Dossier_Clinique_004.txt,.txt,31,2014-02-13T20:03:34,2014-05-22T20:03:34,False,False,65,65,2,,A34163D3229DCD4DD9EE0608C6FF6DB5DCD569D5476C04BF7FE35D5B2C080D19
\\DEMO-SRV01\FileServer\06_Archives\2014\Dossier_Hôtel_006.docx,C:\DemoMigration\FileServer\06_Archives\2014\Dossier_Hôtel_006.docx,06_Archives\2014\Dossier_Hôtel_006.docx,06_Archives,Archives,/sites/MigrationFileServer/Archives/2014/Dossier_Hôtel_006.docx,Dossier_Hôtel_006.docx,.docx,36709,2014-02-13T01:16:19,2014-09-30T01:16:19,False,False,63,63,2,,42B97ABD60272F752F69610EB8B386CA18CB9CDD2EE68F7154A3336C62605D9F
\\DEMO-SRV01\FileServer\06_Archives\2014\Dossier_Hôtel_013.pdf,C:\DemoMigration\FileServer\06_Archives\2014\Dossier_Hôtel_013.pdf,06_Archives\2014\Dossier_Hôtel_013.pdf,06_Archives,Archives,/sites/MigrationFileServer/Archives/2014/Dossier_Hôtel_013.pdf,Dossier_Hôtel_013.pdf,.pdf,1624,2014-05-28T20:13:47,2014-07-09T20:13:47,False,False,62,62,2,,0F8BAE0838BCF38125ADD204D579C9D5B56B1C94DC7FD2DF353B1F5921DBB3FD
\\DEMO-SRV01\FileServer\06_Archives\2014\Dossier_Hôtel_016.docx,C:\DemoMigration\FileServer\06_Archives\2014\Dossier_Hôtel_016.docx,06_Archives\2014\Dossier_Hôtel_016.docx,06_Archives,Archives,/sites/MigrationFileServer/Archives/2014/Dossier_Hôtel_016.docx,Dossier_Hôtel_016.docx,.docx,36707,2013-12-27T21:35:40,2014-01-29T21:35:40,False,False,63,63,2,,DC41F5F637CEA7B4A78933ABF60A25634ECD6B01D56DE659F34576ED5CB2BA2A
\\DEMO-SRV01\FileServer\06_Archives\2014\Dossier_Laboratoires_002.xlsx,C:\DemoMigration\FileServer\06_Archives\2014\Dossier_Laboratoires_002.xlsx,06_Archives\2014\Dossier_Laboratoires_002.xlsx,06_Archives,Archives,/sites/MigrationFileServer/Archives/2014/Dossier_Laboratoires_002.xlsx,Dossier_Laboratoires_002.xlsx,.xlsx,4916,2014-03-13T12:53:40,2014-04-24T12:53:40,False,False,70,70,2,,F9C957F5FD03D65F47AAD05AD53CA81B5BA6912DFF6B0AF6962D04158C64CC88
\\DEMO-SRV01\FileServer\06_Archives\2014\Dossier_Laboratoires_007.txt,C:\DemoMigration\FileServer\06_Archives\2014\Dossier_Laboratoires_007.txt,06_Archives\2014\Dossier_Laboratoires_007.txt,06_Archives,Archives,/sites/MigrationFileServer/Archives/2014/Dossier_Laboratoires_007.txt,Dossier_Laboratoires_007.txt,.txt,31,2012-12-24T17:04:29,2014-01-16T17:04:29,False,False,69,69,2,,48DCBBBCB9C3B24C048CA9FF37C518EBD57B089A14C34E054DC4B092FC97068B
\\DEMO-SRV01\FileServer\06_Archives\2014\Dossier_Laboratoires_011.txt,C:\DemoMigration\FileServer\06_Archives\2014\Dossier_Laboratoires_011.txt,06_Archives\2014\Dossier_Laboratoires_011.txt,06_Archives,Archives,/sites/MigrationFileServer/Archives/2014/Dossier_Laboratoires_011.txt,Dossier_Laboratoires_011.txt,.txt,31,2013-10-18T10:46:00,2014-05-23T10:46:00,False,False,69,69,2,,38ECE8AAAF2660951B9AF5C7F0A3481EB49D4CE426D37B7A795FA3BF4EC29467
\\DEMO-SRV01\FileServer\06_Archives\2014\Dossier_Laboratoires_012.txt,C:\DemoMigration\FileServer\06_Archives\2014\Dossier_Laboratoires_012.txt,06_Archives\2014\Dossier_Laboratoires_012.txt,06_Archives,Archives,/sites/MigrationFileServer/Archives/2014/Dossier_Laboratoires_012.txt,Dossier_Laboratoires_012.txt,.txt,31,2013-02-18T09:29:57,2014-02-21T09:29:57,False,False,69,69,2,,97F7EA8A7DE61CCDCFFA45AB7B3AB2498ECD0F7512E94B3BAF18642AD1FA71DC
\\DEMO-SRV01\FileServer\06_Archives\2014\Dossier_Pharmacie_003.pdf,C:\DemoMigration\FileServer\06_Archives\2014\Dossier_Pharmacie_003.pdf,06_Archives\2014\Dossier_Pharmacie_003.pdf,06_Archives,Archives,/sites/MigrationFileServer/Archives/2014/Dossier_Pharmacie_003.pdf,Dossier_Pharmacie_003.pdf,.pdf,1624,2013-03-11T04:42:58,2014-01-07T04:42:58,False,False,66,66,2,,E70C32C206F8A74AD1C0C7BD43921E4522A5B4C1B207A2AE7E55FBC756D70A6D
\\DEMO-SRV01\FileServer\06_Archives\2014\Dossier_Transports_000.pdf,C:\DemoMigration\FileServer\06_Archives\2014\Dossier_Transports_000.pdf,06_Archives\2014\Dossier_Transports_000.pdf,06_Archives,Archives,/sites/MigrationFileServer/Archives/2014/Dossier_Transports_000.pdf,Dossier_Transports_000.pdf,.pdf,1624,2013-10-08T19:57:15,2014-03-10T19:57:15,False,False,67,67,2,,59D7026232F6F1F01B3F94715E6FA1966D18C905B4C54E92AD6ACFF400E26762
\\DEMO-SRV01\FileServer\06_Archives\2014\Dossier_Transports_008.txt,C:\DemoMigration\FileServer\06_Archives\2014\Dossier_Transports_008.txt,06_Archives\2014\Dossier_Transports_008.txt,06_Archives,Archives,/sites/MigrationFileServer/Archives/2014/Dossier_Transports_008.txt,Dossier_Transports_008.txt,.txt,31,2014-03-05T07:01:43,2014-05-10T07:01:43,False,False,67,67,2,,CA41CD6FA9E9224F7ECC12C8992798BB82FF456C796026B4A3D84BDB1074B39A
\\DEMO-SRV01\FileServer\06_Archives\2014\Dossier_Transports_014.txt,C:\DemoMigration\FileServer\06_Archives\2014\Dossier_Transports_014.txt,06_Archives\2014\Dossier_Transports_014.txt,06_Archives,Archives,/sites/MigrationFileServer/Archives/2014/Dossier_Transports_014.txt,Dossier_Transports_014.txt,.txt,31,2014-05-30T19:34:21,2014-11-09T19:34:21,False,False,67,67,2,,1410F55C8163B117144E1EFCC7879B6DA257104DD726B24DB15905DD7E4EEF2A
\\DEMO-SRV01\FileServer\06_Archives\2015\Dossier_Boulangeries_015.xlsx,C:\DemoMigration\FileServer\06_Archives\2015\Dossier_Boulangeries_015.xlsx,06_Archives\2015\Dossier_Boulangeries_015.xlsx,06_Archives,Archives,/sites/MigrationFileServer/Archives/2015/Dossier_Boulangeries_015.xlsx,Dossier_Boulangeries_015.xlsx,.xlsx,4915,2014-09-28T07:34:16,2015-09-12T07:34:16,False,False,70,70,2,,AEE3899DE0DCB50B7C2031A7552022D1AA25E90AA09C71D6F006CE0375BD39DE
\\DEMO-SRV01\FileServer\06_Archives\2015\Dossier_Cabinet_005.docx,C:\DemoMigration\FileServer\06_Archives\2015\Dossier_Cabinet_005.docx,06_Archives\2015\Dossier_Cabinet_005.docx,06_Archives,Archives,/sites/MigrationFileServer/Archives/2015/Dossier_Cabinet_005.docx,Dossier_Cabinet_005.docx,.docx,36708,2015-07-20T10:10:44,2015-11-04T10:10:44,False,False,65,65,2,,F423643CFD717B84BC270CF173C9FFE98F331851203C950A523F65380FC46616
\\DEMO-SRV01\FileServer\06_Archives\2015\Dossier_Clinique_004.docx,C:\DemoMigration\FileServer\06_Archives\2015\Dossier_Clinique_004.docx,06_Archives\2015\Dossier_Clinique_004.docx,06_Archives,Archives,/sites/MigrationFileServer/Archives/2015/Dossier_Clinique_004.docx,Dossier_Clinique_004.docx,.docx,36709,2014-12-21T14:44:31,2015-02-05T14:44:31,False,False,66,66,2,,DB382A7FDA1C60F1C65C39E0F716C360150E16BF654F0760E5FC6D39115D65F2
\\DEMO-SRV01\FileServer\06_Archives\2015\Dossier_Hôtel_010.xlsx,C:\DemoMigration\FileServer\06_Archives\2015\Dossier_Hôtel_010.xlsx,06_Archives\2015\Dossier_Hôtel_010.xlsx,06_Archives,Archives,/sites/MigrationFileServer/Archives/2015/Dossier_Hôtel_010.xlsx,Dossier_Hôtel_010.xlsx,.xlsx,4915,2014-07-10T05:46:33,2015-04-13T05:46:33,False,False,63,63,2,,5F88F044A0D1B8C5286C4C7B870CD49B63AF81ABECB5D7C9CB067C9DA5347DFE
\\DEMO-SRV01\FileServer\06_Archives\2015\Dossier_Hôtel_014.pdf,C:\DemoMigration\FileServer\06_Archives\2015\Dossier_Hôtel_014.pdf,06_Archives\2015\Dossier_Hôtel_014.pdf,06_Archives,Archives,/sites/MigrationFileServer/Archives/2015/Dossier_Hôtel_014.pdf,Dossier_Hôtel_014.pdf,.pdf,1625,2014-12-21T15:29:07,2015-06-15T15:29:07,False,False,62,62,2,,4C537F9AB365F98EBE6AF31ED26B97FFD514025A5BBF2F8FC4FB22A6BB1B6E7E
\\DEMO-SRV01\FileServer\06_Archives\2015\Dossier_Laboratoires_001.docx,C:\DemoMigration\FileServer\06_Archives\2015\Dossier_Laboratoires_001.docx,06_Archives\2015\Dossier_Laboratoires_001.docx,06_Archives,Archives,/sites/MigrationFileServer/Archives/2015/Dossier_Laboratoires_001.docx,Dossier_Laboratoires_001.docx,.docx,36710,2015-10-29T22:28:30,2015-12-04T22:28:30,False,False,70,70,2,,AA16DFBA015330BC5979F6C8FDBECB008B64F1155215E644898E0F51E00DA39F
\\DEMO-SRV01\FileServer\06_Archives\2015\Dossier_Laboratoires_012.xlsx,C:\DemoMigration\FileServer\06_Archives\2015\Dossier_Laboratoires_012.xlsx,06_Archives\2015\Dossier_Laboratoires_012.xlsx,06_Archives,Archives,/sites/MigrationFileServer/Archives/2015/Dossier_Laboratoires_012.xlsx,Dossier_Laboratoires_012.xlsx,.xlsx,4915,2015-07-30T17:05:55,2015-10-21T17:05:55,False,False,70,70,2,,3852A44EA70D0C0CE5357C72F906C43BC83783530A6D3289E4D21FB749EAB07E
\\DEMO-SRV01\FileServer\06_Archives\2015\Dossier_Menuiserie_013.txt,C:\DemoMigration\FileServer\06_Archives\2015\Dossier_Menuiserie_013.txt,06_Archives\2015\Dossier_Menuiserie_013.txt,06_Archives,Archives,/sites/MigrationFileServer/Archives/2015/Dossier_Menuiserie_013.txt,Dossier_Menuiserie_013.txt,.txt,31,2014-09-29T14:53:21,2015-08-22T14:53:21,False,False,67,67,2,,92BF1B54C4D2AF49423F8B4231B2935C2B7E2363E256692C581F04D1657A4DBA
\\DEMO-SRV01\FileServer\06_Archives\2015\Dossier_Menuiserie_016.pdf,C:\DemoMigration\FileServer\06_Archives\2015\Dossier_Menuiserie_016.pdf,06_Archives\2015\Dossier_Menuiserie_016.pdf,06_Archives,Archives,/sites/MigrationFileServer/Archives/2015/Dossier_Menuiserie_016.pdf,Dossier_Menuiserie_016.pdf,.pdf,1627,2015-09-19T22:33:30,2015-10-20T22:33:30,False,False,67,67,2,,23EC290D4897CEC54997EF8B8630281EAF71FBDF4EEA1393490228C742906C31
\\DEMO-SRV01\FileServer\06_Archives\2015\Dossier_Pharmacie_002.xlsx,C:\DemoMigration\FileServer\06_Archives\2015\Dossier_Pharmacie_002.xlsx,06_Archives\2015\Dossier_Pharmacie_002.xlsx,06_Archives,Archives,/sites/MigrationFileServer/Archives/2015/Dossier_Pharmacie_002.xlsx,Dossier_Pharmacie_002.xlsx,.xlsx,4914,2014-09-28T01:22:24,2015-09-03T01:22:24,False,False,67,67,2,,F46156B766ED95175741EA29551B2C4ACBDB2C3CC283C221434276B29B0BAF90
\\DEMO-SRV01\FileServer\06_Archives\2015\Dossier_Pharmacie_007.xlsx,C:\DemoMigration\FileServer\06_Archives\2015\Dossier_Pharmacie_007.xlsx,06_Archives\2015\Dossier_Pharmacie_007.xlsx,06_Archives,Archives,/sites/MigrationFileServer/Archives/2015/Dossier_Pharmacie_007.xlsx,Dossier_Pharmacie_007.xlsx,.xlsx,4915,2015-03-06T12:07:37,2015-11-14T12:07:37,False,False,67,67,2,,3E70A9D2312B40379FF4298B1876C12DD7A1D04152F399EAC78DD31DC7A04F3E
\\DEMO-SRV01\FileServer\06_Archives\2015\Dossier_Pharmacie_008.xlsx,C:\DemoMigration\FileServer\06_Archives\2015\Dossier_Pharmacie_008.xlsx,06_Archives\2015\Dossier_Pharmacie_008.xlsx,06_Archives,Archives,/sites/MigrationFileServer/Archives/2015/Dossier_Pharmacie_008.xlsx,Dossier_Pharmacie_008.xlsx,.xlsx,4915,2014-06-23T20:56:46,2015-04-22T20:56:46,False,False,67,67,2,,676F626F742F66B1D9D489381B543FF9478C4172A24D4907A1A8DD8B23FE35DA
\\DEMO-SRV01\FileServer\06_Archives\2015\Dossier_Pharmacie_009.docx,C:\DemoMigration\FileServer\06_Archives\2015\Dossier_Pharmacie_009.docx,06_Archives\2015\Dossier_Pharmacie_009.docx,06_Archives,Archives,/sites/MigrationFileServer/Archives/2015/Dossier_Pharmacie_009.docx,Dossier_Pharmacie_009.docx,.docx,36707,2015-02-01T19:39:08,2015-03-13T19:39:08,False,False,67,67,2,,80540C22DE456247690E7845A8E4BD6F17ADC066AD836A2070C5AF00BE9C412F
\\DEMO-SRV01\FileServer\06_Archives\2015\Dossier_Pharmacie_017.docx,C:\DemoMigration\FileServer\06_Archives\2015\Dossier_Pharmacie_017.docx,06_Archives\2015\Dossier_Pharmacie_017.docx,06_Archives,Archives,/sites/MigrationFileServer/Archives/2015/Dossier_Pharmacie_017.docx,Dossier_Pharmacie_017.docx,.docx,36709,2015-04-14T16:23:35,2015-05-14T16:23:35,False,False,67,67,2,,89C7A28721E458269369C37D6FB5FF5797C9499A1657AF6B1671D4066D665FCE
\\DEMO-SRV01\FileServer\06_Archives\2015\Dossier_Transports_000.xlsx,C:\DemoMigration\FileServer\06_Archives\2015\Dossier_Transports_000.xlsx,06_Archives\2015\Dossier_Transports_000.xlsx,06_Archives,Archives,/sites/MigrationFileServer/Archives/2015/Dossier_Transports_000.xlsx,Dossier_Transports_000.xlsx,.xlsx,4915,2014-11-27T10:10:40,2015-12-02T10:10:40,False,False,68,68,2,,BE7BD91EDA3AC7DE18C3DEAA697556E0603B198D226EB604D31371C68F713CDF
\\DEMO-SRV01\FileServer\06_Archives\2015\Dossier_Transports_003.docx,C:\DemoMigration\FileServer\06_Archives\2015\Dossier_Transports_003.docx,06_Archives\2015\Dossier_Transports_003.docx,06_Archives,Archives,/sites/MigrationFileServer/Archives/2015/Dossier_Transports_003.docx,Dossier_Transports_003.docx,.docx,36709,2014-10-12T19:30:32,2015-01-22T19:30:32,False,False,68,68,2,,AF811E7DE26FE01E847529C97D09EB1718D624066F03B2FD40F157BBC3A4FDE8
\\DEMO-SRV01\FileServer\06_Archives\2015\Dossier_Transports_006.docx,C:\DemoMigration\FileServer\06_Archives\2015\Dossier_Transports_006.docx,06_Archives\2015\Dossier_Transports_006.docx,06_Archives,Archives,/sites/MigrationFileServer/Archives/2015/Dossier_Transports_006.docx,Dossier_Transports_006.docx,.docx,36707,2014-09-02T06:10:41,2015-05-31T06:10:41,False,False,68,68,2,,CA7AC4CA3E5D40F61AC3467F20851E81314DF1FBD0607FDD9012B2B536BC8C23
\\DEMO-SRV01\FileServer\06_Archives\2015\Dossier_Transports_011.xlsx,C:\DemoMigration\FileServer\06_Archives\2015\Dossier_Transports_011.xlsx,06_Archives\2015\Dossier_Transports_011.xlsx,06_Archives,Archives,/sites/MigrationFileServer/Archives/2015/Dossier_Transports_011.xlsx,Dossier_Transports_011.xlsx,.xlsx,4915,2015-06-26T23:12:19,2015-09-30T23:12:19,False,False,68,68,2,,5C59D7D578D1B9038D0DE4A934BBD68A4B0815C95805301491C7D34A43D33C4B
\\DEMO-SRV01\FileServer\06_Archives\2015\Dossier_Transports_018.txt,C:\DemoMigration\FileServer\06_Archives\2015\Dossier_Transports_018.txt,06_Archives\2015\Dossier_Transports_018.txt,06_Archives,Archives,/sites/MigrationFileServer/Archives/2015/Dossier_Transports_018.txt,Dossier_Transports_018.txt,.txt,31,2014-09-18T18:27:42,2015-09-19T18:27:42,False,False,67,67,2,,8155D9096DBFC4C73382D42829CF1064562260C4EF434E1255B28AB36AD657FE
\\DEMO-SRV01\FileServer\06_Archives\2016\Dossier_Boulangeries_010.docx,C:\DemoMigration\FileServer\06_Archives\2016\Dossier_Boulangeries_010.docx,06_Archives\2016\Dossier_Boulangeries_010.docx,06_Archives,Archives,/sites/MigrationFileServer/Archives/2016/Dossier_Boulangeries_010.docx,Dossier_Boulangeries_010.docx,.docx,36708,2016-01-14T23:06:08,2016-05-31T23:06:08,False,False,70,70,2,,7168D6F1F9D7CF77B55759902E8833127ED2D3EEC99C6F87AA46937B60EB1AEC
\\DEMO-SRV01\FileServer\06_Archives\2016\Dossier_Boulangeries_014.txt,C:\DemoMigration\FileServer\06_Archives\2016\Dossier_Boulangeries_014.txt,06_Archives\2016\Dossier_Boulangeries_014.txt,06_Archives,Archives,/sites/MigrationFileServer/Archives/2016/Dossier_Boulangeries_014.txt,Dossier_Boulangeries_014.txt,.txt,31,2016-04-13T05:38:29,2016-05-17T05:38:29,False,False,69,69,2,,91BEAD9E366193AB127724AF0418015EA80FCF4B77191908AD52C5E182D7EDE0
\\DEMO-SRV01\FileServer\06_Archives\2016\Dossier_Boulangeries_026.txt,C:\DemoMigration\FileServer\06_Archives\2016\Dossier_Boulangeries_026.txt,06_Archives\2016\Dossier_Boulangeries_026.txt,06_Archives,Archives,/sites/MigrationFileServer/Archives/2016/Dossier_Boulangeries_026.txt,Dossier_Boulangeries_026.txt,.txt,31,2016-03-14T17:39:33,2016-05-01T17:39:33,False,False,69,69,2,,762935D24CF46A719A488F5B1170C1076859DE74B52BDA152C492981800F509E
